time,modulation_synthesize_pERK_DUSP_ERK,tCRAF,tRAS,gdpRAS,gtpRAS,tRAFi,bound_RAFi,free_RAFi,bound_CRAF,unbound_CRAF,active_dimer_CRAF,RAS_bound_CRAF,MEK_bound_CRAF,pCRAF,tMEK,pMEK,tMEKi,tERK,pERK,tDUSP,tmDUSP,tSOS1,pS1134SOS1,uS1134SOS1,synthesize_pERK_DUSP_ERK_kmod,msynthesize_pERK_DUSP_ksyn,tCRAF_obs,tRAS_obs,tMEK_obs,pMEK_percent,tERK_obs,pERK_percent,tDUSP_obs,tmDUSP_obs,gtpRAS_percent,pCRAF_percent,Bound_CRAF_percent,Bound_RAF_percent,Active_CRAF_percent,Active_RAF_percent,tSOS1_obs,pS1134SOS1_obs,Mutation,Parameter_set,Drug A,Drug B,Concentration A (uM),Concentration B (uM),Time A (h),Time B (h)
-21.5,0.21341887988360983,0.018814719345496386,0.5267654841316605,0.17557385945026416,0.3511916246813963,0.0,0.0,0.0,0.014865081546686388,0.00394963779881,0.014865081546686388,0.018812734635951355,0.0020780057186068302,0.01718545315542212,0.19909924983094587,0.15521663963278132,-1.237642615555554e-22,0.29845516991012333,0.21341887988360983,0.06117631109392219,920.8369308553779,0.008603602300953108,0.006691200042411284,0.0019124022585418237,13.81973194698827,1258.3752126074608,9.335252497473304,12.667368437919755,11.694416433331394,77.95942966363506,12.09923272706684,71.50785156373023,10.514373031025936,6.825282963961537,66.6694449922651,91.34047040428345,79.00772407877872,79.00772407877872,79.00772407877872,79.00772407877872,8.552793977829554,0.7777207509545196,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-21.25,0.21341887988361782,0.018814719345496438,0.5267654841316605,0.1755738594502684,0.3511916246813921,0.0,0.0,0.0,0.014865081546686436,0.003949637798810007,0.014865081546686436,0.018812734635951407,0.002078005718606834,0.017185453155422213,0.1990992498309465,0.1552166396327819,-1.2192060049290156e-22,0.298455169910124,0.21341887988361782,0.061176311093915796,920.836930855233,0.008603602300953136,0.006691200042411361,0.001912402258541775,13.819731946988659,1258.3752126074962,9.335252497473308,12.667368437919755,11.694416433331396,77.95942966363512,12.099232727066841,71.50785156373274,10.514373031025833,6.82528296396138,66.6694449922643,91.34047040428369,79.00772407877876,79.00772407877876,79.00772407877876,79.00772407877876,8.552793977829557,0.7777207509545261,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-21.0,0.21341887988362582,0.018814719345496493,0.5267654841316605,0.17557385945027268,0.3511916246813878,0.0,0.0,0.0,0.014865081546686485,0.003949637798810013,0.014865081546686485,0.018812734635951463,0.0020780057186068368,0.017185453155422314,0.1990992498309471,0.15521663963278248,-1.2007693943024795e-22,0.2984551699101246,0.21341887988362582,0.06117631109390939,920.8369308550882,0.008603602300953164,0.006691200042411438,0.0019124022585417257,13.819731946989046,1258.3752126075315,9.33525249747331,12.667368437919755,11.6944164333314,77.95942966363518,12.099232727066845,71.50785156373529,10.514373031025729,6.8252829639612225,66.6694449922635,91.34047040428396,79.00772407877879,79.00772407877879,79.00772407877879,79.00772407877879,8.552793977829559,0.7777207509545324,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-20.75,0.21341887988363384,0.01881471934549655,0.5267654841316605,0.17557385945027693,0.35119162468138354,0.0,0.0,0.0,0.014865081546686532,0.003949637798810019,0.014865081546686532,0.018812734635951518,0.002078005718606841,0.017185453155422414,0.1990992498309477,0.15521663963278307,-1.1823327836759405e-22,0.2984551699101253,0.21341887988363384,0.06117631109390299,920.8369308549433,0.008603602300953191,0.006691200042411515,0.001912402258541677,13.819731946989435,1258.3752126075667,9.335252497473313,12.667368437919755,11.694416433331403,77.95942966363523,12.099232727066846,71.5078515637378,10.514373031025624,6.825282963961065,66.66944499226268,91.34047040428423,79.0077240787788,79.0077240787788,79.0077240787788,79.0077240787788,8.552793977829563,0.777720750954539,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-20.5,0.21341887988364183,0.018814719345496604,0.5267654841316607,0.17557385945028117,0.35119162468137927,0.0,0.0,0.0,0.01486508154668658,0.003949637798810026,0.01486508154668658,0.018812734635951577,0.0020780057186068437,0.01718545315542251,0.1990992498309483,0.15521663963278365,-1.1638961730494028e-22,0.2984551699101259,0.21341887988364183,0.061176311093896596,920.8369308547984,0.008603602300953219,0.006691200042411592,0.0019124022585416279,13.81973194698982,1258.375212607602,9.335252497473316,12.667368437919755,11.694416433331405,77.95942966363529,12.099232727066848,71.50785156374035,10.514373031025519,6.825282963960908,66.66944499226184,91.34047040428447,79.00772407877884,79.00772407877884,79.00772407877884,79.00772407877884,8.552793977829566,0.7777207509545454,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-20.25,0.21341887988364983,0.01881471934549666,0.5267654841316602,0.1755738594502854,0.35119162468137516,0.0,0.0,0.0,0.014865081546686629,0.003949637798810032,0.014865081546686629,0.01881273463595163,0.0020780057186068476,0.017185453155422612,0.19909924983094895,0.15521663963278423,-1.1454595624228638e-22,0.2984551699101265,0.21341887988364983,0.06117631109389019,920.8369308546536,0.008603602300953247,0.006691200042411668,0.0019124022585415789,13.819731946990208,1258.3752126076372,9.335252497473318,12.667368437919755,11.694416433331408,77.95942966363532,12.09923272706685,71.50785156374286,10.514373031025414,6.825282963960751,66.66944499226112,91.34047040428474,79.00772407877886,79.00772407877886,79.00772407877886,79.00772407877886,8.55279397782957,0.7777207509545517,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-20.0,0.21341887988365782,0.01881471934549671,0.5267654841316604,0.17557385945028964,0.351191624681371,0.0,0.0,0.0,0.014865081546686677,0.003949637798810039,0.014865081546686677,0.018812734635951685,0.002078005718606851,0.017185453155422706,0.1990992498309496,0.15521663963278481,-1.127022951796326e-22,0.2984551699101271,0.21341887988365782,0.06117631109388379,920.8369308545086,0.008603602300953276,0.006691200042411745,0.0019124022585415299,13.819731946990595,1258.3752126076724,9.335252497473322,12.667368437919755,11.694416433331412,77.95942966363538,12.099232727066852,71.5078515637454,10.51437303102531,6.825282963960593,66.66944499226031,91.34047040428499,79.0077240787789,79.0077240787789,79.0077240787789,79.0077240787789,8.552793977829573,0.777720750954558,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-19.75,0.2134188798836658,0.018814719345496767,0.5267654841316604,0.17557385945029388,0.3511916246813668,0.0,0.0,0.0,0.014865081546686726,0.003949637798810045,0.014865081546686726,0.018812734635951737,0.0020780057186068532,0.017185453155422806,0.1990992498309502,0.1552166396327854,-1.1085863411697883e-22,0.29845516991012777,0.2134188798836658,0.06117631109387738,920.8369308543638,0.008603602300953302,0.006691200042411822,0.0019124022585414809,13.819731946990984,1258.375212607708,9.335252497473325,12.667368437919755,11.694416433331416,77.95942966363542,12.099232727066855,71.50785156374792,10.514373031025205,6.8252829639604355,66.66944499225951,91.34047040428526,79.00772407877893,79.00772407877893,79.00772407877893,79.00772407877893,8.552793977829577,0.7777207509545646,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-19.5,0.21341887988367386,0.018814719345496823,0.5267654841316607,0.17557385945029816,0.35119162468136256,0.0,0.0,0.0,0.014865081546686776,0.003949637798810051,0.014865081546686776,0.018812734635951792,0.002078005718606857,0.0171854531554229,0.19909924983095076,0.15521663963278598,-1.090149730543251e-22,0.2984551699101284,0.21341887988367386,0.06117631109387099,920.836930854219,0.008603602300953332,0.006691200042411899,0.0019124022585414319,13.81973194699137,1258.375212607743,9.335252497473327,12.667368437919755,11.694416433331417,77.9594296636355,12.099232727066857,71.50785156375046,10.5143730310251,6.825282963960278,66.66944499225866,91.34047040428548,79.00772407877896,79.00772407877896,79.00772407877896,79.00772407877896,8.552793977829579,0.7777207509545708,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-19.25,0.21341887988368186,0.018814719345496878,0.5267654841316607,0.1755738594503024,0.3511916246813581,0.0,0.0,0.0,0.014865081546686826,0.003949637798810058,0.014865081546686826,0.018812734635951848,0.0020780057186068597,0.017185453155423,0.19909924983095129,0.1552166396327866,-1.0717131199167137e-22,0.29845516991012905,0.21341887988368186,0.06117631109386459,920.836930854074,0.008603602300953358,0.006691200042411975,0.0019124022585413829,13.819731946991757,1258.3752126077782,9.33525249747333,12.667368437919755,11.694416433331421,77.9594296636356,12.099232727066859,71.507851563753,10.514373031024995,6.825282963960121,66.66944499225782,91.34047040428574,79.00772407877899,79.00772407877899,79.00772407877899,79.00772407877899,8.552793977829582,0.7777207509545774,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-19.0,0.21341887988368985,0.01881471934549693,0.5267654841316605,0.17557385945030665,0.3511916246813539,0.0,0.0,0.0,0.014865081546686873,0.003949637798810064,0.014865081546686873,0.0188127346359519,0.0020780057186068636,0.017185453155423098,0.19909924983095195,0.15521663963278715,-1.0532765092901747e-22,0.29845516991012966,0.21341887988368985,0.06117631109385818,920.8369308539292,0.008603602300953386,0.006691200042412053,0.0019124022585413339,13.819731946992146,1258.3752126078136,9.335252497473334,12.667368437919755,11.694416433331424,77.95942966363562,12.09923272706686,71.50785156375552,10.514373031024892,6.825282963959964,66.66944499225706,91.34047040428601,79.00772407877902,79.00772407877902,79.00772407877902,79.00772407877902,8.552793977829586,0.7777207509545838,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-18.75,0.21341887988369784,0.01881471934549699,0.5267654841316606,0.1755738594503109,0.35119162468134973,0.0,0.0,0.0,0.014865081546686922,0.003949637798810071,0.014865081546686922,0.018812734635951962,0.0020780057186068667,0.0171854531554232,0.19909924983095256,0.15521663963278776,-1.0348398986636376e-22,0.29845516991013027,0.21341887988369784,0.061176311093851785,920.8369308537843,0.008603602300953415,0.00669120004241213,0.0019124022585412848,13.819731946992533,1258.3752126078489,9.335252497473336,12.667368437919755,11.694416433331426,77.95942966363569,12.099232727066862,71.50785156375805,10.514373031024787,6.825282963959807,66.66944499225625,91.34047040428625,79.00772407877903,79.00772407877903,79.00772407877903,79.00772407877903,8.55279397782959,0.7777207509545901,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-18.5,0.21341887988370584,0.018814719345497045,0.5267654841316605,0.17557385945031515,0.35119162468134546,0.0,0.0,0.0,0.01486508154668697,0.003949637798810077,0.01486508154668697,0.018812734635952014,0.0020780057186068697,0.017185453155423296,0.19909924983095317,0.15521663963278834,-1.0164032880370997e-22,0.2984551699101309,0.21341887988370584,0.06117631109384539,920.8369308536394,0.008603602300953441,0.006691200042412205,0.001912402258541236,13.819731946992919,1258.375212607884,9.33525249747334,12.667368437919755,11.69441643333143,77.95942966363575,12.099232727066864,71.50785156376058,10.514373031024682,6.8252829639596495,66.66944499225545,91.3404704042865,79.00772407877906,79.00772407877906,79.00772407877906,79.00772407877906,8.552793977829593,0.7777207509545966,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-18.25,0.21341887988371386,0.018814719345497097,0.5267654841316607,0.17557385945031936,0.3511916246813412,0.0,0.0,0.0,0.014865081546687017,0.003949637798810083,0.014865081546687017,0.018812734635952066,0.002078005718606873,0.017185453155423396,0.19909924983095378,0.15521663963278892,-9.979666774105614e-23,0.29845516991013155,0.21341887988371386,0.06117631109383898,920.8369308534946,0.00860360230095347,0.0066912000424122825,0.0019124022585411868,13.819731946993308,1258.3752126079194,9.335252497473341,12.667368437919755,11.694416433331433,77.95942966363579,12.099232727066868,71.50785156376311,10.514373031024578,6.825282963959492,66.66944499225461,91.34047040428679,79.00772407877909,79.00772407877909,79.00772407877909,79.00772407877909,8.552793977829596,0.7777207509546029,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-18.0,0.21341887988372185,0.018814719345497156,0.5267654841316607,0.1755738594503236,0.3511916246813369,0.0,0.0,0.0,0.014865081546687066,0.00394963779881009,0.014865081546687066,0.018812734635952125,0.0020780057186068767,0.017185453155423497,0.19909924983095437,0.1552166396327895,-9.795300667840238e-23,0.2984551699101322,0.21341887988372185,0.061176311093832585,920.8369308533496,0.008603602300953497,0.00669120004241236,0.001912402258541138,13.819731946993695,1258.3752126079546,9.335252497473345,12.667368437919755,11.694416433331437,77.95942966363586,12.09923272706687,71.50785156376564,10.514373031024473,6.825282963959334,66.6694449922538,91.34047040428705,79.0077240787791,79.0077240787791,79.0077240787791,79.0077240787791,8.552793977829598,0.7777207509546095,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-17.75,0.21341887988372985,0.018814719345497208,0.5267654841316607,0.17557385945032786,0.35119162468133275,0.0,0.0,0.0,0.014865081546687113,0.003949637798810096,0.014865081546687113,0.018812734635952177,0.0020780057186068797,0.017185453155423587,0.199099249830955,0.1552166396327901,-9.610934561574855e-23,0.2984551699101328,0.21341887988372985,0.06117631109382618,920.8369308532048,0.008603602300953524,0.006691200042412436,0.0019124022585410888,13.819731946994082,1258.3752126079899,9.335252497473348,12.667368437919755,11.694416433331439,77.9594296636359,12.099232727066871,71.50785156376817,10.514373031024368,6.825282963959177,66.669444992253,91.34047040428726,79.00772407877913,79.00772407877913,79.00772407877913,79.00772407877913,8.552793977829602,0.7777207509546159,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-17.5,0.21341887988373784,0.018814719345497263,0.5267654841316607,0.17557385945033213,0.35119162468132853,0.0,0.0,0.0,0.014865081546687166,0.003949637798810102,0.014865081546687166,0.018812734635952233,0.0020780057186068827,0.017185453155423688,0.19909924983095562,0.1552166396327907,-9.426568455309476e-23,0.29845516991013343,0.21341887988373784,0.06117631109381978,920.8369308530599,0.008603602300953554,0.006691200042412513,0.00191240225854104,13.81973194699447,1258.375212608025,9.33525249747335,12.667368437919755,11.694416433331442,77.95942966363596,12.099232727066873,71.5078515637707,10.514373031024263,6.82528296395902,66.66944499225221,91.34047040428752,79.00772407877919,79.00772407877919,79.00772407877919,79.00772407877919,8.552793977829605,0.7777207509546222,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-17.25,0.21341887988374583,0.01881471934549732,0.5267654841316608,0.17557385945033635,0.35119162468132437,0.0,0.0,0.0,0.014865081546687213,0.003949637798810109,0.014865081546687213,0.01881273463595229,0.0020780057186068866,0.017185453155423788,0.19909924983095623,0.15521663963279125,-9.242202349044102e-23,0.2984551699101341,0.21341887988374583,0.06117631109381338,920.836930852915,0.00860360230095358,0.00669120004241259,0.0019124022585409912,13.819731946994857,1258.3752126080606,9.335252497473354,12.667368437919755,11.694416433331446,77.95942966363602,12.099232727066875,71.50785156377322,10.514373031024158,6.825282963958863,66.6694449922514,91.3404704042878,79.0077240787792,79.0077240787792,79.0077240787792,79.0077240787792,8.552793977829609,0.7777207509546288,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-17.0,0.21341887988375385,0.018814719345497374,0.5267654841316606,0.1755738594503406,0.35119162468132004,0.0,0.0,0.0,0.01486508154668726,0.003949637798810116,0.01486508154668726,0.018812734635952344,0.00207800571860689,0.017185453155423885,0.19909924983095686,0.15521663963279186,-9.057836242778725e-23,0.2984551699101347,0.21341887988375385,0.06117631109380698,920.8369308527701,0.00860360230095361,0.006691200042412667,0.001912402258540942,13.819731946995246,1258.3752126080958,9.335252497473357,12.667368437919755,11.69441643333145,77.95942966363606,12.099232727066878,71.50785156377576,10.514373031024054,6.825282963958705,66.6694449922506,91.34047040428803,79.00772407877922,79.00772407877922,79.00772407877922,79.00772407877922,8.552793977829612,0.777720750954635,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-16.75,0.21341887988376185,0.018814719345497426,0.5267654841316607,0.17557385945034487,0.3511916246813159,0.0,0.0,0.0,0.014865081546687312,0.003949637798810122,0.014865081546687312,0.018812734635952396,0.002078005718606893,0.017185453155423983,0.19909924983095745,0.15521663963279245,-8.873470136513338e-23,0.2984551699101353,0.21341887988376185,0.06117631109380058,920.8369308526253,0.008603602300953637,0.006691200042412743,0.0019124022585408932,13.819731946995633,1258.375212608131,9.335252497473359,12.667368437919755,11.694416433331451,77.95942966363613,12.09923272706688,71.50785156377829,10.514373031023949,6.825282963958548,66.6694449922498,91.3404704042883,79.00772407877928,79.00772407877928,79.00772407877928,79.00772407877928,8.552793977829614,0.7777207509546413,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-16.5,0.21341887988376984,0.01881471934549748,0.5267654841316608,0.17557385945034912,0.3511916246813117,0.0,0.0,0.0,0.01486508154668736,0.003949637798810128,0.01486508154668736,0.01881273463595245,0.002078005718606896,0.017185453155424076,0.19909924983095806,0.15521663963279303,-8.689104030247968e-23,0.29845516991013593,0.21341887988376984,0.06117631109379418,920.8369308524804,0.008603602300953665,0.00669120004241282,0.001912402258540844,13.819731946996018,1258.3752126081663,9.335252497473363,12.667368437919755,11.694416433331455,77.95942966363619,12.099232727066882,71.50785156378082,10.514373031023846,6.82528296395839,66.669444992249,91.34047040428854,79.0077240787793,79.0077240787793,79.0077240787793,79.0077240787793,8.552793977829618,0.7777207509546479,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-16.25,0.21341887988377786,0.018814719345497534,0.5267654841316607,0.17557385945035334,0.35119162468130755,0.0,0.0,0.0,0.01486508154668741,0.003949637798810135,0.01486508154668741,0.018812734635952504,0.002078005718606899,0.017185453155424177,0.1990992498309587,0.15521663963279358,-8.504737923982588e-23,0.2984551699101366,0.21341887988377786,0.06117631109378778,920.8369308523355,0.008603602300953693,0.006691200042412897,0.0019124022585407952,13.819731946996408,1258.3752126082018,9.335252497473366,12.667368437919755,11.694416433331458,77.95942966363621,12.099232727066884,71.50785156378335,10.51437303102374,6.825282963958233,66.66944499224822,91.34047040428882,79.00772407877933,79.00772407877933,79.00772407877933,79.00772407877933,8.552793977829621,0.7777207509546543,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
-16.0,0.21341887988378586,0.01881471934549759,0.5267654841316608,0.1755738594503576,0.3511916246813032,0.0,0.0,0.0,0.014865081546687454,0.003949637798810141,0.014865081546687454,0.01881273463595256,0.0020780057186069027,0.017185453155424274,0.1990992498309593,0.1552166396327942,-8.320371817717202e-23,0.29845516991013715,0.21341887988378586,0.061176311093781376,920.8369308521907,0.008603602300953719,0.006691200042412974,0.0019124022585407462,13.819731946996797,1258.375212608237,9.335252497473368,12.667368437919755,11.694416433331462,77.95942966363627,12.099232727066886,71.50785156378589,10.514373031023636,6.825282963958076,66.66944499224738,91.34047040428906,79.00772407877935,79.00772407877935,79.00772407877935,79.00772407877935,8.552793977829625,0.7777207509546609,NRAS_Q61,13,Belvarafenib,Cobimetinib,0,0.5,24,24
